Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Date L-1 Generated,WRS Path,WRS Row,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec
LT05_L1GS_090084_20100205_20161017_01_T2,LT50900842010036ASA00,2010/02/05,T2,2016/10/17, 090, 084,-34.60756,149.81595,-33.67025,149.05502,-33.95667,151.02357,-35.24735,148.59044,-35.53912,150.59529
LE07_L1GT_090084_20100213_20161215_01_T2,LE70900842010044ASA00,2010/02/13,T2,2016/12/15, 090, 084,-34.61297,149.7583,-33.65856,148.9543,-33.95802,151.01331,-35.25583,148.48222,-35.56129,150.58183
LT05_L1TP_090084_20100221_20161016_01_T1,LT50900842010052ASA00,2010/02/21,T1,2016/10/16, 090, 084,-34.60615,149.81591,-33.66884,149.05499,-33.95526,151.02351,-35.24594,148.59042,-35.53771,150.59524
LE07_L1TP_090084_20100301_20161215_01_T2,LE70900842010060ASA00,2010/03/01,T2,2016/12/15, 090, 084,-34.61303,149.75504,-33.65898,148.95224,-33.95832,151.01103,-35.25612,148.47926,-35.5614,150.5787
LE07_L1TP_090084_20100317_20161215_01_T1,LE70900842010076ASN00,2010/03/17,T1,2016/12/15, 090, 084,-34.61367,149.75641,-33.65742,148.95343,-33.95667,151.01282,-35.25563,148.48068,-35.56091,150.58076
LT05_L1TP_090084_20100325_20161016_01_T1,LT50900842010084ASA00,2010/03/25,T1,2016/10/16, 090, 084,-34.60716,149.81893,-33.66985,149.058,-33.95627,151.02655,-35.24695,148.59342,-35.53872,150.59827
LE07_L1TP_090084_20100402_20161215_01_T1,LE70900842010092ASN00,2010/04/02,T1,2016/12/15, 090, 084,-34.61375,149.76433,-33.66001,148.961,-33.95939,151.02141,-35.25796,148.48749,-35.56327,150.58864
LT05_L1TP_090084_20100410_20161016_01_T1,LT50900842010100ASA00,2010/04/10,T1,2016/10/16, 090, 084,-34.61016,149.82326,-33.67285,149.06231,-33.95928,151.03092,-35.24995,148.5977,-35.54172,150.60262
LE07_L1TP_090084_20100418_20161214_01_T1,LE70900842010108ASN00,2010/04/18,T1,2016/12/14, 090, 084,-34.61345,149.78107,-33.66133,148.97539,-33.96068,151.03653,-35.25756,148.50418,-35.563,150.60597
LT05_L1GS_090084_20100426_20161015_01_T2,LT50900842010116ASA00,2010/04/26,T2,2016/10/15, 090, 084,-34.61667,149.83253,-33.67935,149.07153,-33.9658,151.04029,-35.25644,148.60687,-35.54824,150.61194
LE07_L1GT_090084_20100504_20161214_01_T2,LE70900842010124ASN00,2010/05/04,T2,2016/12/14, 090, 084,-34.61404,149.80511,-33.66196,149.00084,-33.96122,151.06194,-35.25814,148.52829,-35.5634,150.63002
LE07_L1TP_090084_20100520_20161214_01_T1,LE70900842010140ASA00,2010/05/20,T1,2016/12/14, 090, 084,-34.61431,149.83342,-33.66111,149.02936,-33.96025,151.08981,-35.25838,148.55705,-35.56352,150.65813
LE07_L1TP_090084_20100605_20161214_01_T1,LE70900842010156ASN00,2010/06/05,T1,2016/12/14, 090, 084,-34.61351,149.83566,-33.65829,149.03308,-33.95733,151.09245,-35.25596,148.56068,-35.56097,150.66071
LE07_L1TP_090084_20100621_20161213_01_T1,LE70900842010172ASA00,2010/06/21,T1,2016/12/13, 090, 084,-34.61378,149.83687,-33.66137,149.03351,-33.96032,151.09254,-35.25871,148.5623,-35.56359,150.662
LE07_L1TP_090084_20100707_20161213_01_T1,LE70900842010188ASA00,2010/07/07,T1,2016/12/13, 090, 084,-34.61403,149.83336,-33.65918,149.02985,-33.95818,151.08911,-35.25643,148.55864,-35.5613,150.65862
LE07_L1TP_090084_20100723_20161213_01_T1,LE70900842010204ASN00,2010/07/23,T1,2016/12/13, 090, 084,-34.61379,149.83574,-33.65962,149.03177,-33.95862,151.09195,-35.25658,148.55925,-35.56159,150.66013
LE07_L1TP_090084_20100808_20161213_01_T1,LE70900842010220ASN00,2010/08/08,T1,2016/12/13, 090, 084,-34.61466,149.84206,-33.65974,149.03819,-33.95887,151.0992,-35.2564,148.56557,-35.56153,150.66724
LE07_L1TP_090084_20100824_20161212_01_T1,LE70900842010236ASN00,2010/08/24,T1,2016/12/12, 090, 084,-34.61444,149.82806,-33.66057,149.02332,-33.95961,151.08458,-35.25768,148.55191,-35.56282,150.65384
LE07_L1TP_090084_20100909_20161213_01_T1,LE70900842010252ASN00,2010/09/09,T1,2016/12/13, 090, 084,-34.61504,149.81537,-33.65907,149.01161,-33.95794,151.07213,-35.25662,148.53952,-35.56153,150.64067
LE07_L1TP_090084_20100925_20161212_01_T1,LE70900842010268ASN00,2010/09/25,T1,2016/12/12, 090, 084,-34.61521,149.80824,-33.66149,149.00475,-33.96017,151.06424,-35.25842,148.53206,-35.56304,150.63219
LT05_L1GS_090084_20101003_20161012_01_T2,LT50900842010276ASA00,2010/10/03,T2,2016/10/12, 090, 084,-34.60976,149.81153,-33.67245,149.05058,-33.95888,151.01919,-35.24955,148.58598,-35.54132,150.59089
LE07_L1TP_090084_20101011_20161212_01_T1,LE70900842010284ASN00,2010/10/11,T1,2016/12/12, 090, 084,-34.61152,149.80991,-33.65742,149.00694,-33.95724,151.0658,-35.2543,148.53442,-35.56015,150.63385
LT05_L1TP_090084_20101019_20161012_01_T1,LT50900842010292ASA00,2010/10/19,T1,2016/10/12, 090, 084,-34.60417,149.81068,-33.66687,149.04977,-33.95328,151.01825,-35.24397,148.58522,-35.53573,150.58999
LE07_L1GT_090084_20101027_20161212_01_T2,LE70900842010300ASN00,2010/10/27,T2,2016/12/12, 090, 084,-34.61173,149.82324,-33.65628,149.02159,-33.95594,151.07994,-35.25386,148.54893,-35.5596,150.6479
LT05_L1GS_090084_20101104_20161012_01_T2,LT50900842010308ASA00,2010/11/04,T2,2016/10/12, 090, 084,-34.59997,149.78919,-33.66267,149.02831,-33.94907,150.9967,-35.23978,148.5638,-35.53152,150.56847
LE07_L1TP_090084_20101112_20161212_01_T1,LE70900842010316ASN00,2010/11/12,T1,2016/12/12, 090, 084,-34.61189,149.82114,-33.65853,149.01888,-33.95815,151.07791,-35.25565,148.54581,-35.56138,150.64548
LT05_L1TP_090084_20101120_20161012_01_T1,LT50900842010324ASA00,2010/11/20,T1,2016/10/12, 090, 084,-34.60655,149.81614,-33.66924,149.05521,-33.95566,151.02375,-35.24634,148.59064,-35.53811,150.59547
LE07_L1GT_090084_20101128_20161211_01_T2,LE70900842010332ASN00,2010/11/28,T2,2016/12/11, 090, 084,-34.61218,149.8175,-33.65748,149.01495,-33.95731,151.07495,-35.25434,148.5416,-35.56013,150.64227
LE07_L1TP_090084_20101214_20161211_01_T1,LE70900842010348ASN00,2010/12/14,T1,2016/12/11, 090, 084,-34.61213,149.82448,-33.6596,149.0201,-33.95952,151.08099,-35.25565,148.54764,-35.56147,150.6492
LT05_L1TP_090084_20101222_20161011_01_T1,LT50900842010356ASA00,2010/12/22,T1,2016/10/11, 090, 084,-34.61614,149.83206,-33.67882,149.07107,-33.96527,151.03981,-35.25591,148.60641,-35.54771,150.61147
LE07_L1TP_090084_20101230_20161211_01_T1,LE70900842010364ASN00,2010/12/30,T1,2016/12/11, 090, 084,-34.61272,149.82628,-33.65609,149.0226,-33.9559,151.0836,-35.25302,148.54956,-35.55874,150.65121
LT05_L1TP_090084_20110107_20161010_01_T1,LT50900842011007ASA00,2011/01/07,T1,2016/10/10, 090, 084,-34.61052,149.83449,-33.67321,149.07354,-33.95964,151.04216,-35.2503,148.60893,-35.54208,150.61385
LE07_L1TP_090084_20110115_20161210_01_T1,LE70900842011015ASN00,2011/01/15,T1,2016/12/10, 090, 084,-34.6129,149.82544,-33.65818,149.02194,-33.95785,151.08218,-35.25548,148.5491,-35.56111,150.64998
LE07_L1TP_090084_20110131_20161210_01_T1,LE70900842011031ASN00,2011/01/31,T1,2016/12/10, 090, 084,-34.61323,149.83069,-33.65889,149.02783,-33.95828,151.08701,-35.25554,148.55507,-35.56083,150.65485
LE07_L1TP_090084_20110216_20161210_01_T1,LE70900842011047ASN00,2011/02/16,T1,2016/12/10, 090, 084,-34.61336,149.8389,-33.66079,149.03665,-33.95998,151.09534,-35.25801,148.56432,-35.56311,150.66365
LT05_L1TP_090084_20110224_20161010_01_T1,LT50900842011055ASA00,2011/02/24,T1,2016/10/10, 090, 084,-34.60799,149.8315,-33.67068,149.07056,-33.9571,151.03913,-35.24778,148.60598,-35.53955,150.61084
LE07_L1TP_090084_20110304_20161209_01_T1,LE70900842011063ASN00,2011/03/04,T1,2016/12/09, 090, 084,-34.61405,149.8334,-33.66022,149.02988,-33.95927,151.08885,-35.25734,148.55702,-35.56233,150.65668
LT05_L1TP_090084_20110312_20161209_01_T1,LT50900842011071ASA00,2011/03/12,T1,2016/12/09, 090, 084,-34.61287,149.8379,-33.67556,149.07693,-33.96199,151.0456,-35.25265,148.6123,-35.54444,150.61728
LE07_L1GT_090084_20110320_20161210_01_T2,LE70900842011079ASN00,2011/03/20,T2,2016/12/10, 090, 084,-34.61403,149.84222,-33.66168,149.03789,-33.96078,151.09782,-35.25865,148.56642,-35.56377,150.66705
LT05_L1TP_090084_20110328_20161208_01_T1,LT50900842011087ASA00,2011/03/28,T1,2016/12/08, 090, 084,-34.61463,149.8457,-33.67731,149.08472,-33.96376,151.05343,-35.2544,148.62007,-35.5462,150.6251
LE07_L1TP_090084_20110405_20161210_01_T1,LE70900842011095ASN00,2011/04/05,T1,2016/12/10, 090, 084,-34.61434,149.83215,-33.66167,149.02739,-33.96069,151.08847,-35.25896,148.55573,-35.56407,150.65752
LT05_L1TP_090084_20110413_20161208_01_T1,LT50900842011103ASA00,2011/04/13,T1,2016/12/08, 090, 084,-34.61159,149.84641,-33.67428,149.08545,-33.96071,151.0541,-35.25137,148.62083,-35.54316,150.62578
LE07_L1TP_090084_20110421_20161210_01_T1,LE70900842011111ASN00,2011/04/21,T1,2016/12/10, 090, 084,-34.61452,149.84348,-33.65844,149.03864,-33.95747,151.10004,-35.25612,148.56796,-35.56123,150.67004
LE07_L1TP_090084_20110507_20161209_01_T1,LE70900842011127ASN00,2011/05/07,T1,2016/12/09, 090, 084,-34.61472,149.84064,-33.66168,149.03633,-33.96062,151.09709,-35.25858,148.56493,-35.56352,150.66634
LE07_L1TP_090084_20110523_20161208_01_T1,LE70900842011143ASN00,2011/05/23,T1,2016/12/08, 090, 084,-34.61459,149.84428,-33.65836,149.04071,-33.95722,151.10043,-35.25565,148.5705,-35.56036,150.67088
LE07_L1TP_090084_20110608_20161209_01_T1,LE70900842011159ASN00,2011/06/08,T1,2016/12/09, 090, 084,-34.61495,149.83542,-33.6602,149.03304,-33.95887,151.09192,-35.25719,148.56027,-35.56174,150.65981
LE07_L1TP_090084_20110624_20161208_01_T1,LE70900842011175ASN00,2011/06/24,T1,2016/12/08, 090, 084,-34.61493,149.84586,-33.65939,149.04272,-33.95805,151.10162,-35.25632,148.5713,-35.56085,150.67088
LE07_L1TP_090084_20110710_20161208_01_T1,LE70900842011191ASN00,2011/07/10,T1,2016/12/08, 090, 084,-34.61508,149.84267,-33.66064,149.03955,-33.95938,151.09941,-35.25723,148.56714,-35.56199,150.66768
LE07_L1TP_090084_20110726_20161207_01_T1,LE70900842011207ASN00,2011/07/26,T1,2016/12/07, 090, 084,-34.61484,149.84209,-33.65948,149.03789,-33.9584,151.09883,-35.25668,148.56668,-35.56155,150.66837
LE07_L1TP_090084_20110811_20161206_01_T1,LE70900842011223ASA01,2011/08/11,T1,2016/12/06, 090, 084,-34.61554,149.84996,-33.66135,149.04567,-33.96005,151.10738,-35.25833,148.57405,-35.56303,150.67645
LE07_L1TP_090084_20110827_20161206_01_T1,LE70900842011239ASA00,2011/08/27,T1,2016/12/06, 090, 084,-34.61556,149.84059,-33.66055,149.03654,-33.95936,151.09761,-35.25752,148.56448,-35.56231,150.6662
LT05_L1TP_090084_20110904_20161007_01_T1,LT50900842011247ASA00,2011/09/04,T1,2016/10/07, 090, 084,-34.61857,149.84536,-33.68125,149.08435,-33.9677,151.05315,-35.25834,148.61967,-35.55014,150.62479
LE07_L1TP_090084_20110912_20161206_01_T1,LE70900842011255ASA00,2011/09/12,T1,2016/12/06, 090, 084,-34.61567,149.84651,-33.663,149.04257,-33.96148,151.10243,-35.25983,148.57071,-35.5643,150.67117
LT05_L1TP_090084_20110920_20161006_01_T1,LT50900842011263ASA00,2011/09/20,T1,2016/10/06, 090, 084,-34.61821,149.85578,-33.68089,149.09477,-33.96734,151.06357,-35.25798,148.6301,-35.54978,150.6352
LE07_L1GT_090084_20110928_20161206_01_T2,LE70900842011271ASA00,2011/09/28,T2,2016/12/06, 090, 084,-34.61621,149.8307,-33.66393,149.02727,-33.96219,151.0863,-35.26159,148.55556,-35.56585,150.65521
LE07_L1GT_090084_20111014_20161206_01_T2,LE70900842011287ASA00,2011/10/14,T2,2016/12/06, 090, 084,-34.61205,149.8181,-33.6574,149.01524,-33.9569,151.07362,-35.25506,148.5433,-35.56071,150.6423
LE07_L1TP_090084_20111030_20161205_01_T1,LE70900842011303ASA00,2011/10/30,T1,2016/12/05, 090, 084,-34.61264,149.83504,-33.65871,149.03249,-33.95828,151.09134,-35.25574,148.5592,-35.56128,150.65871
LT05_L1TP_090084_20111107_20161005_01_T1,LT50900842011311ASA00,2011/11/07,T1,2016/10/05, 090, 084,-34.61851,149.87828,-33.68119,149.11727,-33.96764,151.08607,-35.25828,148.65259,-35.55008,150.65771
LE07_L1GT_090084_20111115_20161205_01_T2,LE70900842011319ASA00,2011/11/15,T2,2016/12/05, 090, 084,-34.61259,149.81908,-33.65918,149.01485,-33.95886,151.07529,-35.25651,148.54274,-35.56229,150.64386
LE07_L1TP_090084_20111201_20161205_01_T1,LE70900842011335ASA00,2011/12/01,T1,2016/12/05, 090, 084,-34.61237,149.81123,-33.65932,149.00674,-33.95896,151.06783,-35.25705,148.53453,-35.56279,150.63629
LE07_L1TP_090084_20111217_20161204_01_T1,LE70900842011351ASA00,2011/12/17,T1,2016/12/04, 090, 084,-34.61298,149.81316,-33.65872,149.00887,-33.95833,151.06992,-35.25583,148.53633,-35.56153,150.638
LE07_L1TP_090084_20120102_20161203_01_T1,LE70900842012002ASA00,2012/01/02,T1,2016/12/03, 090, 084,-34.61329,149.798,-33.66163,148.99406,-33.9608,151.054,-35.2579,148.52202,-35.56304,150.62256
LE07_L1TP_090084_20120118_20161203_01_T1,LE70900842012018ASA00,2012/01/18,T1,2016/12/03, 090, 084,-34.61372,149.81972,-33.65951,149.01701,-33.95839,151.07571,-35.25718,148.54468,-35.56207,150.644
LE07_L1TP_090084_20120203_20161204_01_T1,LE70900842012034ASA00,2012/02/03,T1,2016/12/04, 090, 084,-34.61431,149.82039,-33.66222,149.0166,-33.96103,151.07524,-35.25937,148.54446,-35.56415,150.64375
LE07_L1TP_090084_20120219_20161203_01_T1,LE70900842012050ASA00,2012/02/19,T1,2016/12/03, 090, 084,-34.61452,149.81679,-33.66236,149.01376,-33.96115,151.07295,-35.25983,148.54086,-35.56456,150.64075
LE07_L1GT_090084_20120306_20161202_01_T2,LE70900842012066ASA00,2012/03/06,T2,2016/12/02, 090, 084,-34.61494,149.83612,-33.66253,149.03204,-33.96127,151.09235,-35.25939,148.55972,-35.56414,150.66074
LE07_L1TP_090084_20120322_20161202_01_T1,LE70900842012082ASA00,2012/03/22,T1,2016/12/02, 090, 084,-34.6152,149.8278,-33.65955,149.02396,-33.95855,151.08525,-35.25679,148.55145,-35.56164,150.65349
LE07_L1TP_090084_20120407_20161202_01_T1,LE70900842012098ASA00,2012/04/07,T1,2016/12/02, 090, 084,-34.61522,149.83987,-33.66323,149.03473,-33.96194,151.09604,-35.26044,148.56375,-35.56516,150.66574
LE07_L1TP_090084_20120423_20161201_01_T1,LE70900842012114ASA00,2012/04/23,T1,2016/12/01, 090, 084,-34.61564,149.78212,-33.65985,148.97881,-33.95843,151.03961,-35.25654,148.50656,-35.56109,150.608
LE07_L1TP_090084_20120509_20161202_01_T1,LE70900842012130ASA00,2012/05/09,T1,2016/12/02, 090, 084,-34.6157,149.6745,-33.66094,148.87144,-33.95928,150.93076,-35.25838,148.40005,-35.56268,150.5
LE07_L1TP_090084_20120525_20161202_01_T1,LE70900842012146ASA00,2012/05/25,T1,2016/12/02, 090, 084,-34.61247,149.70447,-33.65729,148.90269,-33.95679,150.96075,-35.25388,148.42914,-35.55935,150.5278
LE07_L1TP_090084_20120610_20161201_01_T1,LE70900842012162ASA00,2012/06/10,T1,2016/12/01, 090, 084,-34.61248,149.81047,-33.65673,149.00783,-33.95633,151.0668,-35.25409,148.53499,-35.55968,150.63464
LE07_L1TP_090084_20120626_20161130_01_T1,LE70900842012178ASA00,2012/06/26,T1,2016/11/30, 090, 084,-34.61239,149.83511,-33.65693,149.03259,-33.95666,151.09267,-35.25376,148.55853,-35.55948,150.6593
LE07_L1TP_090084_20120712_20161130_01_T1,LE70900842012194ASA00,2012/07/12,T1,2016/11/30, 090, 084,-34.6125,149.81866,-33.65784,149.01453,-33.95773,151.07542,-35.25481,148.54218,-35.56056,150.64378
LE07_L1TP_090084_20120728_20161130_01_T1,LE70900842012210ASA00,2012/07/28,T1,2016/11/30, 090, 084,-34.61235,149.82903,-33.65831,149.02611,-33.9582,151.08722,-35.25415,148.55273,-35.55994,150.65451
LE07_L1TP_090084_20120813_20161129_01_T1,LE70900842012226ASA00,2012/08/13,T1,2016/11/29, 090, 084,-34.61282,149.82585,-33.65807,149.02269,-33.95776,151.08325,-35.25482,148.54927,-35.56047,150.65047
LE07_L1TP_090084_20120829_20161129_01_T1,LE70900842012242ASA00,2012/08/29,T1,2016/11/29, 090, 084,-34.61259,149.83389,-33.65956,149.03008,-33.95897,151.08977,-35.25721,148.55791,-35.56273,150.6582
LE07_L1TP_090084_20120914_20161128_01_T1,LE70900842012258ASA00,2012/09/14,T1,2016/11/28, 090, 084,-34.61302,149.83461,-33.65949,149.03148,-33.95884,151.09024,-35.2571,148.55858,-35.56246,150.65796
LE07_L1TP_090084_20120930_20161129_01_T1,LE70900842012274ASA00,2012/09/30,T1,2016/11/29, 090, 084,-34.61338,149.82834,-33.66037,149.02501,-33.95964,151.08383,-35.25777,148.55241,-35.56303,150.6519
LE07_L1TP_090084_20121016_20161129_01_T1,LE70900842012290ASA00,2012/10/16,T1,2016/11/29, 090, 084,-34.61337,149.82365,-33.65952,149.02066,-33.95886,151.08026,-35.25649,148.54759,-35.56176,150.64787
LE07_L1TP_090084_20121101_20161127_01_T1,LE70900842012306ASA00,2012/11/01,T1,2016/11/27, 090, 084,-34.61375,149.83022,-33.66053,149.026,-33.95979,151.08641,-35.25783,148.55356,-35.56316,150.65465
LE07_L1TP_090084_20121117_20161127_01_T1,LE70900842012322ASA00,2012/11/17,T1,2016/11/27, 090, 084,-34.61385,149.82297,-33.6594,149.019,-33.95862,151.08,-35.25626,148.5459,-35.56152,150.64755
LE07_L1TP_090084_20121203_20161127_01_T1,LE70900842012338ASA00,2012/12/03,T1,2016/11/27, 090, 084,-34.61396,149.84427,-33.6607,149.04022,-33.9598,151.10077,-35.25788,148.56804,-35.5631,150.6692
LE07_L1GT_090084_20121219_20161128_01_T2,LE70900842012354ASA00,2012/12/19,T2,2016/11/28, 090, 084,-34.61456,149.82335,-33.65877,149.0202,-33.95774,151.07996,-35.25557,148.54793,-35.56046,150.6483
LE07_L1TP_090084_20130104_20161127_01_T1,LE70900842013004ASA00,2013/01/04,T1,2016/11/27, 090, 084,-34.61438,149.82634,-33.66041,149.02306,-33.9591,151.08194,-35.25794,148.55118,-35.56269,150.65068
LE07_L1TP_090084_20130120_20161126_01_T1,LE70900842013020ASA00,2013/01/20,T1,2016/11/26, 090, 084,-34.61454,149.83327,-33.66257,149.02979,-33.96124,151.08876,-35.25971,148.5575,-35.56434,150.65712
LE07_L1TP_090084_20130205_20161127_01_T1,LE70900842013036ASA00,2013/02/05,T1,2016/11/27, 090, 084,-34.6153,149.82802,-33.66131,149.02403,-33.95998,151.08354,-35.25861,148.55186,-35.5632,150.65208
LE07_L1TP_090084_20130221_20161125_01_T1,LE70900842013052ASA00,2013/02/21,T1,2016/11/25, 090, 084,-34.61521,149.83957,-33.66219,149.0343,-33.96082,151.09474,-35.25983,148.56374,-35.5645,150.6649
LT08_L1GT_090084_20130309_20170505_01_T2,LT80900842013068LGN02,2013/03/09,T2,2017/05/05, 090, 084,-34.61044,149.92228,-33.57533,149.21161,-33.94409,151.11492,-35.26823,148.71171,-35.63729,150.65586
LE07_L1TP_090084_20130309_20161126_01_T1,LE70900842013068ASA00,2013/03/09,T1,2016/11/26, 090, 084,-34.61547,149.84016,-33.66335,149.03511,-33.9621,151.09636,-35.26182,148.56252,-35.56652,150.66452
LE07_L1TP_090084_20130325_20161124_01_T1,LE70900842013084ASA00,2013/03/25,T1,2016/11/24, 090, 084,-34.6157,149.85379,-33.66364,149.04893,-33.96214,151.10997,-35.26085,148.57739,-35.56538,150.67909
LE07_L1TP_090084_20130410_20161124_01_T1,LE70900842013100ASA00,2013/04/10,T1,2016/11/24, 090, 084,-34.6161,149.8436,-33.66379,149.03865,-33.9622,151.09898,-35.26073,148.56799,-35.56498,150.66899
LC08_L1TP_090084_20130418_20170505_01_T1,LC80900842013108LGN02,2013/04/18,T1,2017/05/05, 090, 084,-34.61093,149.83851,-33.61414,149.04738,-34.00774,151.08131,-35.20727,148.57698,-35.60756,150.64986
LE07_L1TP_090084_20130426_20161124_01_T1,LE70900842013116ASA00,2013/04/26,T1,2016/11/24, 090, 084,-34.61609,149.85356,-33.66426,149.0499,-33.96243,151.10947,-35.26136,148.57787,-35.56554,150.67809
LE07_L1GT_090084_20130512_20161124_01_T2,LE70900842013132ASA00,2013/05/12,T2,2016/11/24, 090, 084,-34.61663,149.84271,-33.66059,149.03853,-33.95857,151.09767,-35.25846,148.56813,-35.56249,150.66794
LC08_L1TP_090084_20130520_20170504_01_T1,LC80900842013140LGN02,2013/05/20,T1,2017/05/04, 090, 084,-34.61073,149.80644,-33.61392,149.01607,-34.00714,151.04841,-35.20752,148.54569,-35.60742,150.61692
LC08_L1TP_090084_20130605_20180203_01_T1,LC80900842013156LGN02,2013/06/05,T1,2018/02/03, 090, 084,-34.61064,149.81277,-33.61377,149.02312,-34.00671,151.05415,-35.20771,148.55267,-35.60734,150.6226
LE07_L1TP_090084_20130613_20161124_01_T1,LE70900842013164ASA00,2013/06/13,T1,2016/11/24, 090, 084,-34.61711,149.84468,-33.66427,149.0396,-33.96243,151.10028,-35.26247,148.56808,-35.56666,150.66949
LC08_L1TP_090084_20130621_20170503_01_T1,LC80900842013172LGN01,2013/06/21,T1,2017/05/03, 090, 084,-34.61081,149.85325,-33.61394,149.06359,-34.00685,151.09459,-35.20792,148.59316,-35.60752,150.66309
LE07_L1TP_090084_20130629_20161124_01_T1,LE70900842013180ASA00,2013/06/29,T1,2016/11/24, 090, 084,-34.61675,149.84836,-33.66481,149.04373,-33.96309,151.10503,-35.26152,148.57167,-35.56578,150.67368
LC08_L1TP_090084_20130707_20170504_01_T1,LC80900842013188LGN01,2013/07/07,T1,2017/05/04, 090, 084,-34.6109,149.83929,-33.55507,149.0664,-33.94795,151.0967,-35.26677,148.5612,-35.66665,150.63341
LE07_L1TP_090084_20130715_20161123_01_T1,LE70900842013196ASA00,2013/07/15,T1,2016/11/23, 090, 084,-34.61646,149.8595,-33.66259,149.05435,-33.96076,151.11571,-35.26104,148.5838,-35.56528,150.68587
LC08_L1TP_090084_20130723_20170503_01_T1,LC80900842013204LGN01,2013/07/23,T1,2017/05/03, 090, 084,-34.61065,149.84919,-33.55488,149.07559,-33.94797,151.10718,-35.26624,148.57052,-35.66633,150.64402
LE07_L1TP_090084_20130731_20161123_01_T1,LE70900842013212ASA00,2013/07/31,T1,2016/11/23, 090, 084,-34.61682,149.85947,-33.66468,149.05458,-33.96279,151.11533,-35.26213,148.58347,-35.56626,150.68486
LC08_L1TP_090084_20130808_20180203_01_T1,LC80900842013220LGN02,2013/08/08,T1,2018/02/03, 090, 084,-34.61099,149.83911,-33.55527,149.06509,-33.94843,151.09735,-35.26647,148.56016,-35.66661,150.63431
LE07_L1TP_090084_20130816_20161122_01_T1,LE70900842013228ASA00,2013/08/16,T1,2016/11/22, 090, 084,-34.61222,149.83566,-33.65956,149.03189,-33.95918,151.09132,-35.25676,148.56046,-35.56226,150.66054
LC08_L1TP_090084_20130824_20170502_01_T1,LC80900842013236LGN01,2013/08/24,T1,2017/05/02, 090, 084,-34.61077,149.829,-33.55508,149.055,-33.94812,151.08713,-35.26634,148.55019,-35.66637,150.62418
LE07_L1TP_090084_20130901_20161121_01_T1,LE70900842013244ASA00,2013/09/01,T1,2016/11/21, 090, 084,-34.61275,149.83574,-33.65622,149.03348,-33.95555,151.09242,-35.25372,148.56082,-35.55914,150.66039
LC08_L1TP_090084_20130909_20170502_01_T1,LC80900842013252LGN01,2013/09/09,T1,2017/05/02, 090, 084,-34.6108,149.83212,-33.55507,149.05864,-33.94783,151.08973,-35.26666,148.55381,-35.66639,150.62674
LE07_L1TP_090084_20130917_20161121_01_T1,LE70900842013260ASA00,2013/09/17,T1,2016/11/21, 090, 084,-34.61291,149.83321,-33.66031,149.02939,-33.95972,151.08856,-35.25766,148.55649,-35.5631,150.65631
LC08_L1TP_090084_20130925_20180203_01_T1,LC80900842013268LGN02,2013/09/25,T1,2018/02/03, 090, 084,-34.61063,149.8577,-33.55493,149.0848,-33.94739,151.11473,-35.26684,148.58004,-35.66627,150.65179
LE07_L1TP_090084_20131003_20161120_01_T1,LE70900842013276ASA00,2013/10/03,T1,2016/11/20, 090, 084,-34.61306,149.82614,-33.65901,149.02301,-33.95846,151.08302,-35.25595,148.54988,-35.56139,150.65057
LC08_L1TP_090084_20131011_20170429_01_T1,LC80900842013284LGN01,2013/10/11,T1,2017/04/29, 090, 084,-34.61053,149.84223,-33.55483,149.06943,-33.94719,151.09913,-35.2668,148.56468,-35.66613,150.63624
LE07_L1TP_090084_20131019_20161120_01_T1,LE70900842013292ASA00,2013/10/19,T1,2016/11/20, 090, 084,-34.61331,149.81349,-33.65777,149.01053,-33.9572,151.07104,-35.25456,148.53769,-35.55999,150.63887
LC08_L1TP_090084_20131027_20170429_01_T1,LC80900842013300LGN01,2013/10/27,T1,2017/04/29, 090, 084,-34.6106,149.86556,-33.55493,149.09254,-33.94728,151.12253,-35.26685,148.58787,-35.6662,150.65975
LE07_L1TP_090084_20131104_20161119_01_T1,LE70900842013308ASA00,2013/11/04,T1,2016/11/19, 090, 084,-34.61361,149.82526,-33.6587,149.02075,-33.95804,151.08165,-35.25619,148.54849,-35.56161,150.65004
LC08_L1TP_090084_20131112_20170428_01_T1,LC80900842013316LGN01,2013/11/12,T1,2017/04/28, 090, 084,-34.61098,149.84247,-33.55534,149.06876,-33.9479,151.10001,-35.26692,148.56421,-35.66646,150.63738
LE07_L1TP_090084_20131120_20161119_01_T1,LE70900842013324ASA00,2013/11/20,T1,2016/11/19, 090, 084,-34.61365,149.8353,-33.66115,149.03087,-33.96041,151.09148,-35.25812,148.55861,-35.56341,150.65985
LC08_L1GT_090084_20131128_20170428_01_T2,LC80900842013332LGN01,2013/11/28,T2,2017/04/28, 090, 084,-34.61067,149.84398,-33.55515,149.06977,-33.94783,151.10196,-35.26648,148.56536,-35.66614,150.63946
LE07_L1TP_090084_20131206_20161119_01_T1,LE70900842013340ASA00,2013/12/06,T1,2016/11/19, 090, 084,-34.61429,149.81854,-33.65837,149.01561,-33.9574,151.07501,-35.25561,148.54326,-35.56057,150.64328
